AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMD,AMGN,AMZN,ASML,ATVI,AVGO,BIDU,BIIB,BKNG,BMRN,CDNS,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTAS,CTSH,CTXS,DLTR,EA,EBAY,EXPE,FAST,FISV,GILD,GOOG,GOOGL,HAS,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,KLAC,LBTYA,LBTYK,LRCX,LULU,MAR,MCHP,MDLZ,MELI,MNST,MSFT,MU,MXIM,MYL,NFLX,NTAP,NTES,NVDA,ORLY,PAYX,PCAR,PEP,QCOM,REGN,ROST,SBUX,SIRI,SNPS,SWKS,TMUS,TTWO,TXN,UAL,ULTA,VRSK,VRSN,VRTX,WBA,WDC,WLTW,WYNN,XEL,XLNX
34.181717,172.709381,264.01001,106.220955,149.871674,159.770004,263.350006,137.75,37.940224,23.68,185.635025,1671.72998,182.177032,42.498611,258.275696,162.089996,334.100006,1714.079956,94.760002,58.139999,55.362743,121.300003,346.579987,38.095146,217.434128,49.547096,71.462242,206.344742,71.20417,104.233223,96.360001,97.410004,36.763206,123.386925,30.130333,86.389999,62.978607,1140.98999,1148.52002,85.794991,60.07,215.929993,321.179993,88.169998,52.075817,247.999374,558.549988,106.157364,113.234825,26.219999,25.379999,172.009689,151.380005,122.597809,87.250916,46.003735,451.640015,64.739998,111.060608,41.580002,53.161972,27.450001,357.320007,63.46357,209.640121,155.908722,371.089996,75.209564,64.718887,112.984375,51.85574,439.570007,93.624687,69.582794,5.943548,103.190002,80.375404,72.339996,88.32,103.892487,86.919998,315.299988,125.605278,180.5,192.160004,64.405472,49.03038,169.522797,120.857635,53.119709,124.763496
33.273895,173.578033,258.160004,106.436447,149.248413,157.789993,256.309998,136.080002,38.451862,23.370001,184.294907,1696.170044,182.718323,41.456978,260.302124,160.919998,327.26001,1707.819946,93.139999,58.540001,54.78883,121.150002,346.100006,37.734653,216.413544,49.306156,71.837074,204.601669,70.838928,103.132301,95.269997,97.290001,36.66478,123.120987,30.333689,85.550003,62.444317,1147.800049,1153.420044,86.418816,59.759998,213.410004,307.700012,85.410004,52.701115,246.602951,549.929993,105.038551,114.144379,26.42,25.49,173.002335,147.779999,122.095406,87.182014,45.769966,463.799988,65.019997,110.794128,41.060001,53.461342,28.08,351.040009,61.863083,211.163849,156.237595,370.480011,74.306229,64.441948,112.974648,51.453899,433.829987,92.381088,69.681,5.953471,103,80.610703,71.650002,87.440002,104.515289,84.309998,311.5,124.812256,176.820007,190.039993,62.597359,49.932022,170.004181,121.292313,53.274467,120.99025
32.790375,173.262161,257.380005,106.015251,148.664108,154.710007,239.220001,134.770004,38.304276,23.5,183.362656,1692.430054,181.606232,41.546261,262.309662,167.740005,326.869995,1745.930054,92.68,58.869999,55.14505,120.57,343.75,37.724915,217.810654,49.441078,71.472115,203.393417,70.473679,102.601517,95.470001,95.720001,36.536823,124.076401,30.00445,85.610001,61.432999,1162.030029,1169.189941,86.272614,58.869999,210.800003,303.799988,85.040001,52.44709,244.711349,546.609985,101.830666,112.706703,26.120001,25.309999,168.885773,148.899994,123.356354,85.90239,45.711521,467.769989,62.619999,110.241432,39.990002,52.823978,27.389999,354.299988,62.00684,220.817444,155.9785,374.799988,74.801613,64.737991,112.838501,51.606979,437.130005,92.943665,70.299744,5.983238,103.379997,80.277351,71.410004,87.370003,103.707573,85.050003,312.23999,125.367378,177.789993,187.800003,61.301712,48.157207,178.835938,119.911018,53.100368,121.128174
32.326591,172.265228,256.399994,104.604706,148.537537,153.509995,231.449997,131.119995,37.458096,22.41,177.856506,1668.949951,178.289627,42.22084,256.949982,170.240005,317.970001,1751.619995,91.050003,58.509998,54.858097,118.980003,340.559998,37.617737,217.226059,49.797668,71.067703,201.264114,70.54277,101.864288,100.349998,94.769997,36.231693,123.711037,30.033499,85.370003,60.030502,1157.859985,1164.939941,85.86322,57.700001,207.809998,298.660004,83.370003,51.733856,244.533081,536.51001,102.216805,111.982971,26.110001,25.299999,164.652451,149.089996,123.257843,85.124779,45.750484,461.529999,61.740002,110.290787,37.93,51.781017,27.059999,359.609985,61.278473,223.537018,151.523956,372.359985,74.617058,64.231857,113.451164,53.039436,423.690002,93.200279,69.995277,5.953471,103.68,79.40477,70.779999,87.199997,102.588463,84.330002,312.51001,125.545799,176.740005,181.110001,59.077827,45.670578,167.872391,119.341125,53.284145,119.561737
31.793739,170.271317,255.460007,103.517426,147.245377,152.770004,230.75,128.169998,36.966133,22.08,176.215363,1625.949951,174.707291,41.089924,251.419907,165.720001,315.290009,1725.01001,91.309998,58.77,54.818512,118.459999,340.029999,37.39365,214.80835,49.431442,71.038101,200.58075,71.401611,101.459915,103.160004,99.360001,35.641121,121.617592,29.78657,85.010002,59.658409,1143.300049,1150.849976,84.508362,57.400002,203.889999,292.059998,82.449997,51.391895,243.067307,533.159973,100.890091,112.110115,25.969999,25.219999,162.67688,147.699997,120.401001,83.126579,45.594643,451.149994,61.59,108.94854,37.830002,50.573891,26.82,352.600006,60.818455,216.897888,148.743607,369.410004,74.014832,64.09816,112.906578,52.29417,409.579987,91.206596,69.347084,5.943548,103.260002,77.943947,71.32,88.410004,102.131088,82.610001,305.450012,125.476402,177.490005,178.610001,57.811184,44.598091,167.204346,114.627365,53.700047,118.133224
31.487839,170.676025,254.740005,103.25296,146.090302,152.369995,230.839996,128.679993,37.133404,22.01,175.64241,1620.800049,176.006378,41.695065,250.169983,163.649994,307.929993,1715.819946,89.989998,59.16,54.867989,118.940002,337.540009,37.208534,225.737549,49.219414,70.791519,199.382401,70.236763,98.609528,102.400002,98.360001,35.326149,119.840134,29.742992,84.879997,60.326267,1142.319946,1149.969971,84.849518,58.57,201.740005,294.529999,82.120003,51.274651,243.513,533.76001,100.771271,111.445053,25.26,24.610001,164.302094,142.509995,118.903625,83.717194,45.370613,449.589996,60.610001,109.066978,38.650002,50.168293,26.610001,349.600006,60.559689,218.956314,150.11882,364.100006,74.150818,64.279602,112.060516,51.81023,402.640015,87.900215,68.119438,5.893936,103.199997,78.561607,70.650002,87.040001,102.043503,82.400002,306.390015,124.911377,177.729996,177.259995,57.917549,45.063148,166.241592,115.516022,53.845127,116.872185
31.625986,176.588608,260.959991,105.476501,147.901245,154.039993,243.360001,132.039993,37.891022,22.959999,178.817917,1670.619995,178.220718,42.577969,254.781525,166.960007,311.459991,1709.900024,91.269997,59.959999,55.669483,120.029999,341.079987,38.163345,227.590454,50.038612,71.955429,202.353531,71.421356,98.767326,103.839996,99.040001,35.680492,120.343742,29.883406,86.029999,61.385292,1175.76001,1179.26001,84.878761,59.93,204.720001,300.179993,84.169998,52.124668,248.128128,542.950012,103.573235,114.35955,24.870001,24.299999,167.396805,145.289993,118.46032,85.439758,45.896587,481.109985,61.189999,111.356689,39.029999,51.520279,27.16,358.859985,62.543533,225.121902,160.58252,366.339996,75.296982,65.081787,113.383095,52.603886,412.049988,89.558334,68.433716,5.923703,105.410004,79.885193,71.470001,89.800003,103.590797,82.379997,309.75,126.200043,179.070007,180.520004,58.67173,47.132187,167.410645,115.303528,54.212669,120.133141
30.510935,178.572662,263.51001,105.701797,148.782242,154.809998,250.839996,134.300003,38.087811,23.49,178.856766,1673.099976,179.618225,42.290283,255.321274,166.990005,312.720001,1736,93.040001,60.619999,56.292873,121.199997,342.51001,38.475121,230.830566,50.260281,71.669388,202.125732,70.858673,98.826508,102.449997,98.589996,35.710018,119.040283,30.101282,86.080002,61.852791,1193.199951,1197.25,84.459633,59.709999,205.970001,305.269989,84.900002,52.339615,247.890442,550.130005,102.860359,114.10527,25.16,24.6,167.445465,145.789993,118.893768,84.947594,45.731007,483.480011,60.23,112.136368,39.25,51.317478,27.370001,356.269989,62.716034,224.909317,161.957733,365.51001,75.510666,65.167732,113.363647,53.078148,417.619995,89.97287,68.797104,6.092385,106.900002,80.649925,71.699997,89.849998,103.65892,79.849998,311.410004,127.141754,180.5,182.570007,58.98114,46.648144,167.715195,113.352333,54.60923,120.576462
31.418764,179.36232,264.380005,105.868309,149.614304,153.380005,252.130005,135.710007,37.979576,23.379999,181.93515,1690.810059,179.637909,43.351757,256.817383,168.169998,320.559998,1760.709961,95.160004,60.66,56.955845,122.040001,348.130005,38.543327,234.219284,50.684338,72.961525,203.541977,70.29599,99.181572,102.559998,100.129997,35.887192,118.971153,30.348215,86.080002,62.730541,1193.319946,1199.060059,84.635078,60.150002,209.889999,308.269989,85.059998,53.121239,251.208176,557.159973,104.375198,114.310646,25.5,24.950001,165.839722,145.410004,118.401222,83.72702,46.052433,507.929993,59.77,113.004875,38.830002,51.124336,27.469999,361.209991,62.840626,232.766113,168.036636,367.329987,76.025475,65.645218,113.373383,53.610477,409.01001,89.508995,68.846199,6.042773,107.629997,80.16951,72.25,96.029999,104.690453,81.209999,315.440002,127.637398,180.479996,185.660004,59.85136,46.496288,168.766357,113.004585,54.793003,121.108482
31.704927,181.356216,267.690002,106.034836,150.270157,153.149994,247.589996,134.880005,38.304276,22.82,182.333282,1686.219971,180.385864,42.974785,253.967148,167.740005,321.519989,1743.880005,94.5,61.16,56.540249,123.800003,352.709991,38.84536,231.702484,50.828899,72.004753,202.918045,70.019577,100.266495,100.650002,98.830002,35.778919,119.28714,30.110966,85.5,62.412647,1185.550049,1192.530029,84.323166,59.099998,210.869995,309.200012,84.309998,52.212597,254.298141,558.72998,103.107887,114.613846,25.620001,25.059999,171.795593,144.179993,117.839699,82.683632,46.120617,493.790009,59.669998,113.093697,38.41,51.066399,28,358.820007,63.003548,230.55307,164.987213,368.160004,76.724815,65.368271,112.323082,53.620155,407.5,88.077858,69.474754,6.082463,108,79.836166,72.339996,92.43,104.223343,81.489998,312.51001,127.259995,181.429993,186.110001,59.773998,45.158062,169.218246,111.700592,54.710201,120.665146
31.014191,183.715332,257.089996,107.151505,152.032181,153.279999,252.330002,136.089996,39.740807,23.290001,185.712738,1712.359985,189.75502,44.274345,274.884918,170.479996,329.869995,1752.170044,94.529999,60.990002,57.302166,125.639999,355.920013,39.429939,231.464691,51.272236,71.817337,203.571686,71.20417,99.497177,99.860001,98.980003,35.729706,120.037628,30.154545,86.239998,63.221825,1184.459961,1190.300049,84.527855,59.290001,216.210007,309.839996,84.800003,53.082157,255.64505,558.210022,102.276215,116.990425,26.030001,25.370001,177.498413,141.789993,120.499512,84.750732,46.558937,488.730011,60.27,114.396469,39.540001,52.28318,28.09,361.459991,65.226967,234.206039,169.222504,370.019989,76.957947,64.604294,112.478683,54.781605,414.470001,88.983543,69.406006,6.122152,109.169998,82.12056,73.459999,93.550003,107.765572,81.690002,338.410004,127.55793,181.619995,188.089996,60.557198,45.651588,170.593613,111.845482,55.04142,122.330109
30.964848,185.590805,257.76001,106.91642,151.425278,153.850006,253.729996,133.509995,39.357075,23.25,185.780685,1742.150024,187.619415,44.611637,278.24649,171.169998,325.649994,1756.329956,93.360001,61.060001,57.064682,126.75,357.350006,38.894073,234.427353,51.570999,72.862885,205.542526,70.957382,100.16787,101.029999,99.660004,35.70018,119.632767,30.580618,85.089996,62.634205,1184.26001,1188.550049,84.898239,59.779999,215.740005,305.779999,85.620003,52.857441,255.239014,559.48999,103.097984,117.244698,26.110001,25.440001,175.367157,144.330002,123.10022,83.992798,46.792702,484.970001,60.599998,116.034782,39.610001,52.10936,28.18,363.440002,64.12484,235.298065,168.365494,375.799988,77.045364,65.330078,114.044388,55.004223,407.600006,90.201004,69.572975,6.013006,109.309998,80.973457,73.68,93.830002,106.860542,80.730003,342.220001,127.816193,180.910004,187.479996,60.992302,45.831921,171.016037,112.193214,54.671227,123.423645
31.172075,184.120056,260.420013,107.700043,151.366547,155.100006,259.290009,132.940002,39.721123,26,185.95549,1761.849976,187.786713,46.050079,283.426239,170.729996,323.76001,1764.030029,91.440002,61.240002,56.975636,126.18,360.450012,38.757671,234.883163,51.378246,71.955429,204.532364,71.095581,99.871979,101.309998,97.510002,36.290749,120.709114,30.324007,84.599998,63.08696,1198.849976,1202.459961,84.732552,60.5,218.300003,310.700012,85.669998,52.925831,253.594986,562.719971,99.50396,117.518547,26.17,25.48,175.611969,144.990005,123.878464,84.750732,46.987514,482.359985,57.919998,116.113747,40.369999,52.389408,28.620001,358.779999,63.827744,236.080841,175.102097,374.209991,76.841385,65.034035,114.841835,55.139721,406.98999,90.784988,70.103317,6.062618,109.190002,81.787209,72.589996,95.790001,107.064903,81.339996,334.450012,127.994949,182.300003,181.759995,61.659466,45.442791,169.856827,113.80632,54.223103,125.177277
30.550406,185.728989,259.73999,106.387474,150.769409,154.309998,265.679993,131.660004,38.933987,25.700001,185.596161,1797.27002,188.111496,45.792152,278.047333,170.169998,320.589996,1774.430054,89.959999,61.450001,56.995422,125.809998,362.440002,38.455635,234.813782,51.330051,71.827194,203.215149,70.789558,99.102669,101.349998,97.029999,36.123425,120.936226,30.324007,83.730003,62.229618,1223.969971,1226.430054,83.640862,60.119999,219.270004,315.299988,86.309998,52.583874,253.52565,569.359985,98.701988,117.293602,26.16,25.48,172.077179,144.350006,121.829422,82.959251,46.92907,497.950012,56.5,115.985443,40.130001,52.012783,28.709999,375.220001,64.75737,229.035828,173.796631,375.480011,76.180885,64.690247,115.065514,55.323612,405.5,90.577126,70.348839,5.973316,109.269997,80.149902,72.059998,96.059998,106.685379,79.830002,330.790009,127.418892,181.850006,179.979996,60.711895,44.768929,169.395081,114.115425,54.388718,124.438385
31.033924,192.569427,264.179993,107.925339,152.061554,158.820007,280.730011,134.210007,40.665703,27.889999,186.343918,1819.26001,191.280472,48.212708,283.559967,171.770004,226.880005,1774.359985,90.779999,63.080002,57.668285,126.160004,366.269989,39.020733,237.350388,51.985416,72.636024,206.116943,71.27327,100.305954,101.410004,104.879997,36.615566,122.545815,30.929228,86.07,62.537876,1231.540039,1236.130005,82.822105,61.220001,225.690002,319.209991,87.080002,53.38504,258.111115,577.97998,99.068321,121.078537,26.459999,25.77,179.969193,148.910004,123.198738,86.010666,47.610893,504.480011,54.200001,118.650192,43.990002,53.364765,29.25,377.869995,66.616615,231.954346,183.303635,384.609985,77.239624,65.119987,116.154709,55.914017,402.589996,90.567223,70.967567,5.933626,112.910004,84.385345,72.260002,99.110001,109.205826,81,335.130005,128.878906,185.380005,182.559998,61.49509,49.144268,171.251831,117.013222,55.021935,128.122971
30.165567,188.58165,259.690002,105.202232,150.563828,154.220001,269.619995,130.210007,39.219326,26.370001,181.303925,1764.77002,184.775208,46.496494,279.595062,166.729996,216.710007,1721.589966,88.050003,61.759998,56.362141,125.43,360.779999,38.445889,235.388504,50.828899,71.521439,192.677567,69.980087,99.082939,101.43,102.339996,36.074207,120.116623,29.87372,85.580002,61.430077,1205.5,1207.650024,81.399002,59.799999,219.429993,308.790009,85.339996,52.036736,250.247513,561.26001,96.573296,117.880417,26.030001,25.360001,175.709854,143.210007,122.647064,84.081383,47.854404,497.369995,53.509998,115.521576,41.619999,52.350784,28.690001,361.01001,64.057755,224.542099,176.885895,376.299988,76.190605,64.012215,117.399506,54.994534,391.799988,88.61731,70.672935,5.715332,110.309998,80.973457,71.900002,96.019997,106.734047,79.629997,330.519989,128.014832,181.669998,181.529999,60.344475,45.926834,171.536728,112.927322,55.596703,125.009796
29.810328,186.301483,262.269989,103.09623,150.505112,154.690002,271.019989,132.289993,38.766724,25.969999,181.197098,1774.26001,183.377716,46.605618,279.126953,166.880005,220.259995,1752.390015,88.550003,62.110001,56.094975,125.43,356.839996,38.173092,234.803894,50.819263,71.768021,195.123795,69.841888,97.741585,101.959999,101.730003,36.143105,120.551117,29.970558,85.260002,61.449341,1193,1197.380005,81.837624,58.869999,219.240005,303.709991,86.019997,51.56776,251.386459,562.719971,95.632706,116.775253,25.77,25.1,175.357361,146.580002,121.819572,82.506447,48.127136,491.299988,54.549999,116.123627,40.549999,51.993477,28.32,366.230011,64.08651,225.885376,173.178757,385.890015,76.481987,64.365547,117.525917,54.820316,395,88.88456,71.006866,5.70541,111.360001,79.855782,72.309998,96.029999,104.233078,78.120003,336.670013,128.908707,181.270004,183.850006,59.648304,45.452278,172.695953,112.482994,55.596703,122.290695
29.810328,184.376678,265.589996,104.908363,152.903397,155.910004,274.269989,136.789993,38.993023,25.690001,182.828552,1783.76001,184.322495,46.060001,283.779694,167.199997,232.910004,1768.869995,89.660004,62.299999,56.114765,126.059998,356.029999,38.611526,236.884705,51.301144,72.044212,197.461075,70.177513,98.619385,101.769997,102.32,36.320282,120.570862,30.173912,86.93,61.882828,1184.619995,1189.839966,82.539429,59.34,220,307.5,87.120003,52.212597,253.52565,567.640015,97.117844,117.401184,25.48,24.75,176.297363,143.559998,121.721054,82.929718,48.497265,493.899994,55.619999,116.370346,40.32,52.476322,28.18,359.970001,64.814857,227.479919,176.258072,384.679993,77.802986,64.384651,118.663734,56.136627,405.619995,89.973343,71.655052,5.655797,112.400002,80.512665,73.339996,96.370003,105.420303,77.489998,342.899994,130.815689,182.970001,189.910004,59.870693,44.683517,174.415146,113.361992,55.879219,124.753647
30.530672,186.034973,262.339996,102.812157,153.480927,153.100006,268.959991,134.600006,38.304276,24.889999,180.934921,1765.699951,181.143677,45.52,282.766968,164.289993,229.949997,1752.109985,87.940002,61.830002,56.025707,124.540001,355.51001,39.17662,237.221588,51.214409,72.399292,197.154068,70.118294,97.988159,104.220001,100.669998,36.251377,118.299675,30.367582,87.650002,61.324116,1173.02002,1178.01001,82.724625,58.790001,218.839996,302.070007,86.019997,51.939037,252.921555,558.27002,98.117836,115.50383,25.610001,24.809999,173.937592,146.800003,120.351746,80.094856,48.341423,484.940002,54.880001,115.245224,39.23,51.288509,28.25,353.369995,64.374023,227.334976,175.889359,386.890015,76.987076,64.76664,118.537315,55.081646,402.869995,90.725609,71.438988,5.616107,112.489998,79.012596,72.239998,94.489998,103.123688,78.529999,346.049988,130.914993,180.179993,185.820007,60.170433,43.070049,173.697998,112.589241,55.44083,123.285728
30.491201,186.281738,263.529999,101.940369,155.027588,153.029999,273.910004,133.259995,37.891022,25.059999,182.226471,1773.420044,181.281448,45.619999,285.728699,164.110001,232.820007,1728.890015,87.809998,62.650002,55.946548,124.830002,352.869995,39.381214,239.01503,51.426434,73.415253,198.699051,70.66124,98.086784,103.470001,102.199997,36.202164,117.568932,30.75008,87.779999,61.353008,1168.48999,1172.27002,83.397179,58.889999,220.559998,305.140015,85.739998,51.890182,256.724579,562.890015,99.979218,114.88768,25.23,24.530001,172.018448,167.539993,122.233315,79.878304,48.321838,497.149994,54.459999,115.403145,39.34,50.921543,28.24,354.609985,64.584869,228.330353,176.636765,388.470001,76.783112,65.196373,118.488686,54.733212,404.829987,90.973045,72.637169,5.645875,113.93,78.963585,69.150002,96.489998,102.092163,78.599998,345.230011,131.908203,181.039993,182.419998,60.441166,43.904964,172.573944,113.613144,54.710201,124.694534
31.339823,187.495865,266.48999,103.115814,156.368683,155.820007,284.329987,135.179993,39.022537,25.52,184.489136,1780.75,185.07045,45.529999,287.295532,164.850006,236.380005,1744.910034,88.830002,63.509998,56.609516,126.489998,346.910004,38.95253,239.92662,52.033607,73.799942,200.164795,71.520058,98.293915,105.040001,101.629997,36.556507,117.509689,31.137421,88.279999,62.624577,1173.310059,1176.890015,82.870827,60.110001,223.600006,310.690002,86.010002,52.466637,258.893463,570.580017,100.286125,116.785042,24.92,24.209999,175.279022,163.869995,123.228287,81.659935,48.879959,507.730011,54.580002,116.399963,41.330002,51.346451,28.34,356.559998,66.453682,233.336273,178.938782,388.299988,77.900124,65.072227,119.179169,55.197788,410.619995,92.150925,73.010368,5.62603,115.150002,80.865616,69.099998,94.370003,103.221001,79.779999,348.730011,132.096909,181.559998,183.949997,61.17601,46.121803,173.195129,115.255226,54.758904,124.91127
31.922018,188.769211,272.170013,106.064224,158.649521,163.820007,285.149994,135.320007,40.468914,26.360001,186.227402,1814.189941,189.430252,47.119999,292.148956,170.399994,232.490005,1759.22998,89.43,64.800003,56.916264,126.800003,346.220001,39.274055,241.957886,52.987728,75.654305,203.007172,72.902092,98.323502,103.720001,102.669998,37.088024,118.744034,31.854006,89.309998,63.46265,1194.430054,1198.97998,83.514145,60.990002,225.119995,316.839996,85.949997,53.258022,263.191711,575.539978,102.424721,119.474579,24.9,24.15,180.850433,165.520004,125.553162,86.089409,48.654755,518.109985,53.279999,117.465858,42.25,52.88192,28.469999,366.959991,67.450394,247.407028,181.649353,391.540009,78.609192,65.941261,118.644295,55.952732,410.049988,93.299095,72.637169,5.745099,117.57,82.218605,69.970001,95.690002,105.721985,80.870003,352.549988,133.328522,185.960007,186.050003,61.388733,47.321396,173.648697,124.933884,54.135429,127.807709
32.553551,191.51329,271.350006,105.897713,158.032806,164.350006,292.029999,138.919998,40.331169,26.75,186.868301,1813.97998,190.768723,47.459999,289.531128,170.979996,233.270004,1763.550049,91.230003,64.610001,56.332451,127.989998,346.630005,39.195698,238.30162,53.286499,75.141396,204.106491,72.625694,98.757462,104.110001,100.839996,37.324253,118.931656,31.960526,89.779999,63.809437,1200.48999,1205.540039,82.968307,60.669998,224.919998,316.100006,86.699997,53.111473,265.677551,575.97998,102.196999,119.269203,25.309999,24.620001,180.419617,165.470001,126.587532,86.345345,48.605797,509.98999,53.330002,117.633636,42.439999,53.075062,27.610001,367.720001,67.81459,249.610382,182.366852,394.329987,78.696609,65.339622,118.333092,56.223736,414.820007,92.804192,72.941628,5.824479,117.510002,82.512741,69.730003,97.660004,107.317924,82.769997,347.299988,133.993958,186.880005,187.110001,53.527802,48.348244,174.723465,130.430054,54.145168,127.1772
33.264023,192.826111,271.5,107.592293,157.699982,166.649994,289.269989,139.990005,41.74802,29.02,187.344147,1820.699951,194.606934,47.650002,290.629883,174.910004,231.399994,1774.930054,91.889999,65.169998,56.520458,127.800003,345.369995,39.440548,240.263519,53.614178,74.194489,205.393982,73.227859,101.075256,104.709999,100.150002,37.393154,120.541229,31.86853,90.639999,64.214035,1205.920044,1210.810059,83.104759,60.560001,227.580002,319.200012,84.349998,54.20575,266.489655,576.26001,102.513832,121.34259,26.33,25.65,187.547882,166.210007,129.631531,88.884911,48.693924,508.579987,52.59,118.403458,43.900002,54.880928,26.98,369.75,69.395912,258.578522,187.967438,396.399994,78.754898,65.253685,118.216393,55.826904,407,94.011749,73.000549,5.874091,117.419998,83.689247,69,97.910004,109.721581,84.199997,350.529999,135.38443,188.089996,187.889999,53.025013,49.912506,175.334793,132.941483,53.94059,126.664902
33.481117,193.161682,267.890015,108.277977,155.977112,165.050003,287.959991,139.929993,41.934963,29.09,186.77121,1818.859985,195.236786,46.959999,288.528015,179.130005,235.039993,1780.599976,92.379997,63.669998,56.451195,124.220001,345.720001,39.577663,242.165955,53.478397,73.780212,203.363708,72.842873,98.639122,105.629997,97.940002,37.452209,121.015228,32.110619,90.080002,64.387421,1215,1219.449951,83.855301,61.360001,225.929993,315.019989,83.220001,54.635639,260.101746,570.280029,103.246498,121.264351,26.66,25.879999,187.048508,171.369995,130.232468,89.839706,48.615589,501.480011,52.869999,117.801422,42.889999,54.977497,27.42,367.880005,68.894775,260.694916,187.608673,398.079987,78.094391,65.912621,118.128868,56.001125,406.529999,96.486267,73.02018,5.913781,115.260002,83.836311,70.050003,93.699997,110.198425,84.639999,350.140015,134.788528,186.130005,184.149994,52.357853,49.327106,176.015152,134.911972,53.852913,125.926018
33.609398,194.454758,267.450012,109.179153,156.956024,166.330002,295.880005,141.199997,42.348213,28.98,189.762207,1837.280029,198.199081,47.290001,290.706268,181.550003,241.720001,1769.449951,93.900002,64.199997,56.718357,123.970001,351.440002,39.587456,243.622528,53.546288,73.405388,204.383789,73.247597,99.59581,105.989998,99.43,37.24551,120.965851,32.280083,89.860001,65.061752,1207.150024,1211.449951,84.371895,62.73,227.770004,323.5,84.760002,54.32299,259.180725,575.719971,103.642532,121.606659,27.82,26.860001,191.082626,169.369995,132.064774,91.463844,48.644962,502.850006,52.880001,118.324493,43.32,55.354118,27.629999,365.48999,69.530823,270.281555,190.289352,401.130005,78.424637,65.912621,118.274742,56.126949,408.940002,97.406792,73.688034,5.893936,116.589996,85.101067,70.349998,94.529999,110.57795,84.910004,353.630005,134.599808,189.240005,188.889999,52.879974,49.941296,175.591171,136.138702,54.271812,127.167358
33.431778,197.514709,268.809998,109.453415,157.073502,166.740005,292.709991,139.75,42.230137,28.530001,189.247528,1849.859985,200.334702,47.57,290.8974,184.770004,239.740005,1788.719971,92.379997,63.98,56.490776,124.559998,354.140015,39.871483,244.266602,53.817848,74.589027,204.324371,73.454918,99.546501,102.440002,97.949997,37.215984,121.666962,32.241348,88.330002,64.907616,1203.839966,1208.280029,84.342667,61.630001,227.75,323.609985,84.43,54.401157,258.249756,578.340027,102.979172,121.978302,27.74,26.790001,189.545364,169.770004,132.902145,92.585983,48.57642,506.5,53.07,118.363968,42.900002,55.962513,27.77,361.410004,70.321053,269.363525,191.126465,401.98999,78.50235,65.83622,118.644295,55.904335,401.26001,97.664131,73.854988,5.933626,116.43,85.934418,71.230003,94.290001,112.125244,84.580002,354.470001,134.460754,189.770004,188.929993,53.237732,49.509445,175.955994,139.915512,53.882137,127.975189
32.86932,196.92247,268.98999,108.228996,156.309937,167.059998,285.25,137.649994,41.33477,27.24,187.40242,1835.839966,198.376236,47.009998,289.9133,181,237.580002,1794.469971,91.309998,64.309998,62.309059,124.360001,354.559998,40.194691,242.671326,53.517189,73.671715,202.759583,73.415428,99.960747,102.599998,98.25,37.156925,122.387825,31.45698,88.230003,63.664944,1197.25,1202.689941,82.997551,61.990002,224.779999,316.640015,82.730003,54.049423,256.870605,579.380005,101.979179,119.445236,27.799999,26.790001,186.490417,167.520004,130.675766,91.444168,48.605797,505.179993,54.689999,117.72245,41.720001,55.286518,27.120001,364.709991,70.137955,267.421082,188.605225,399.910004,78.434357,65.320526,118.809616,55.59462,395.730011,96.555557,73.776421,5.923703,116.690002,85.365776,71.419998,93.279999,110.879623,84.25,348.200012,134.232315,189.020004,188.309998,52.696266,48.08913,175.54187,134.51593,54.320518,127.019569
33.569927,198.027985,271.579987,109.776665,157.034348,170.460007,290.119995,141.300003,41.492195,27.83,188.286118,1847.329956,196.624435,47.860001,293.792206,177.039993,240.279999,1806,92.300003,64.470001,63.04129,125.550003,354.350006,40.233868,243.364929,54.137905,74.046532,202.997269,73.642471,100.16787,103.43,99.629997,37.127399,122.605072,31.563501,86.75,64.92688,1202.160034,1206.449951,83.436165,61.84,224.520004,324.859985,83.410004,54.469543,257.059113,585.890015,101.365334,120.628639,27.379999,26.530001,186.862473,167.460007,130.774292,92.773018,48.664551,514.340027,54.970001,118.620583,42.169998,56.146,27.219999,363.920013,71.554588,263.797058,191.435394,405.01001,78.813164,65.683418,118.683189,54.520279,408.230011,97.337502,74.129982,5.943548,117.279999,86.326591,72.160004,95.330002,111.833298,84.519997,350.279999,133.844971,188.970001,190.369995,52.705936,48.645733,176.537735,136.196671,53.921104,129.640152
