series1,series2,log,i1test,urtest,alpha,alpha.se,beta,beta.se,rho,rho.raw,rho.se,s1.i1.stat,s1.i1.p,s2.i1.stat,s2.i1.p,r.stat,r.p,eps.ljungbox.stat,eps.ljungbox.p,s1.dsd,s2.dsd,residuals.sd,eps.sd,is.cointegrated
AMT,AVGO,FALSE,pp,pp,-160.617035328186,2.86748960030892,2.97664943946298,0.0232678564264988,0.98729819495302,0.98209054884099,0.00535035108883663,-13.7327389327209,0.34370604617058,-19.644229760709,0.0773204386537009,-23.6817733838088,0.0276548258667911,4.02434887920137,0.0448479283464998,1.12768519376864,2.49745029652085,18.5146680233357,3.59358121411631,TRUE
AON,AVGO,FALSE,pp,pp,-141.408007687897,2.41661534058087,2.73512530716812,0.0184813429638217,0.984795706551242,0.979597167257204,0.00547069184021153,-13.3371433697099,0.365773127012186,-19.644229760709,0.0773204386537009,-26.7169694847489,0.0162376132770205,1.54290434663581,0.214186016197908,1.00843839336829,2.49745029652085,16.1574716439076,3.20998271383963,TRUE
AOS,AVGO,FALSE,pp,pp,-44.1647944194665,1.6405629086648,4.70415397271467,0.0258178593267849,0.986333179816483,0.981129045495836,0.00553361173409177,-17.2559955923574,0.14717201797736,-19.644229760709,0.0773204386537009,-25.6433061896729,0.0197393562733778,0.376786389518778,0.539328144111782,0.487469074063325,2.49745029652085,13.2522877460892,2.65990825498104,TRUE
ARE,AVGO,FALSE,pp,pp,-135.223279170855,2.34022351352014,3.12801571229103,0.0188347061601385,0.976382452716769,0.971214530136611,0.00658469785236672,-17.8601010954826,0.113473851918933,-19.644229760709,0.0773204386537009,-37.4172432189507,0.00528132804844036,0.0285969949230657,0.865712903513249,0.939582274521421,2.49745029652085,14.4830480844792,3.46277133134822,TRUE
ATO,AVGO,FALSE,pp,pp,-103.547619939764,2.31840275347061,3.9496337389286,0.0290506425768329,0.988550569801054,0.983338366165485,0.00496842607533578,-17.2589907285948,0.147004943521369,-19.644229760709,0.0773204386537009,-21.3576824627808,0.0453460167120679,0.735497164228709,0.391107126071581,0.595465551111164,2.49745029652085,17.4964040128787,3.15839833769188,TRUE
ACN,AVY,FALSE,pp,pp,-18.1440169414601,0.60353524120403,0.828645499299158,0.00401194913102118,0.974284925406777,0.969124635948686,0.00681234953342375,-14.7868982747819,0.284903011970358,-6.43631930868538,0.750714356557978,-35.6794927299649,0.00621473920823494,0.773981996813358,0.378988001736243,1.16819428872786,0.792612413769709,3.71532330022989,0.91923060830581,TRUE
AFL,AVY,FALSE,pp,pp,-37.6471115755261,0.813172907092898,3.43354574592354,0.021867893975855,0.98315314967919,0.977960587822035,0.00578608109051643,-7.98231116797641,0.664475959241858,-6.43631930868538,0.750714356557978,-25.3995303338498,0.0205344289928462,2.9125539841118,0.0878925876519979,0.297041810367324,0.792612413769709,4.83472656467906,1.01598611780248,TRUE
ATVI,AVY,FALSE,pp,pp,19.7557375418833,0.538213662319856,1.23105992352144,0.00741874114124993,0.984441467172726,0.979244216992971,0.00556998084935261,-7.93420258811461,0.667159548291505,-6.43631930868538,0.750714356557978,-24.462154749279,0.0235916708705196,0.514414337070271,0.473234141975003,0.69005988384965,0.792612413769709,4.58686083823261,0.928184488759896,TRUE
AMCR,AWK,FALSE,pp,pp,-51.1872027140298,1.61436166177363,12.2315125417151,0.164168243815387,0.985474720391558,0.980273710094875,0.00553062142553025,-20.9304745811488,0.0584096518128911,-13.3200022534802,0.366729291420798,-24.267818625016,0.0242254963586386,0.760151691302497,0.383281055416,0.107965053041587,0.602173762458644,7.21900986985766,1.4494339338111,TRUE
ATO,AWK,FALSE,pp,pp,0.0213501141360678,0.300756250069789,0.986059489778621,0.00332630048158546,0.977558477720125,0.972386275461526,0.00630806920403725,-17.2589907285948,0.147004943521369,-13.3200022534802,0.366729291420798,-31.9698805923903,0.00820731143863747,5.52592739879258,0.0187366683089762,0.595465551111164,0.602173762458644,2.00333940773013,0.459051447966496,TRUE
ABBV,BA,FALSE,pp,pp,-42.4267067522736,2.44612969375467,3.53627010701498,0.0315699229050264,0.989910050115308,0.984692899188164,0.00533630224273344,-9.26830093619542,0.592740978291186,1.10941513905403,0.99,-21.5791219320177,0.0436603993915486,1.81299274401692,0.178149638717502,1.00276253909197,2.2654752096621,18.3095424778152,3.53615005154465,TRUE
ALGN,BA,FALSE,pp,pp,54.5026396803978,1.54401776246977,0.961322508829333,0.00649594664358384,0.98594811113622,0.980745378120924,0.00538286695980801,-1.2157465044547,0.984006936017463,1.10941513905403,0.99,-25.5617188694601,0.020005452570473,1.95640716883322,0.161898087058413,2.46547916864556,2.2654752096621,14.1488927837365,2.76517372359273,TRUE
AME,BA,FALSE,pp,pp,-200.872328222758,3.5349734481661,6.63135771512801,0.0591573639902345,0.986497831033885,0.981293097530174,0.00528807552083263,-4.45509813793782,0.861230681380277,1.10941513905403,0.99,-24.0872052545335,0.0248145652110769,0.213148636764181,0.644310649009896,0.596999642633296,2.2654752096621,18.2972710660623,3.51400407966708,TRUE
ANSS,BA,FALSE,pp,pp,-105.129205270509,2.51857598240352,2.56242620853259,0.0196155789124422,0.984101266289867,0.978905254136838,0.00566920831960897,-3.61855984188241,0.906374886021413,1.10941513905403,0.99,-29.9319400248706,0.00930196598241563,1.57622935842804,0.209304661069423,1.29143882848815,2.2654752096621,15.9013394572697,3.27344808555193,TRUE
ADSK,BAC,FALSE,pp,pp,4.5712512960869,0.206108449281265,0.185108986868169,0.0019780426491825,0.991067346998025,0.985845984546038,0.00462800005896904,-8.06901770893302,0.659639301736849,-3.77841603437967,0.898977309703479,-21.9826234805349,0.0405889090137002,7.29103370956925,0.00692995906720395,1.43518273521945,0.265150137935072,1.81669828907877,0.305467457216377,TRUE
AJG,BAC,FALSE,pp,pp,-7.56682350602358,0.256471643321494,0.55717489727218,0.00501539324329937,0.990780736784537,0.985560417337204,0.00452151836779776,-3.75022461521679,0.900444040375721,-3.77841603437967,0.898977309703479,-20.8376417219948,0.0493046139895339,0.115034958259899,0.734483145408958,0.434027354795577,0.265150137935072,1.56026342368219,0.256326636735877,TRUE
A,BAX,FALSE,pp,pp,1.65452713808022,0.37698838710556,0.932450809583971,0.00633330139320622,0.984696849807141,0.979498670263171,0.00547972888721713,-5.99914868606523,0.775100574132074,-5.60950959487125,0.796835391527353,-24.7150740235415,0.0227667769756137,4.61954784399882,0.0316095695603523,0.578186173236103,0.475927656105939,2.54681733932204,0.506996339748414,TRUE
ADSK,BAX,FALSE,pp,pp,15.1218008620638,0.381924190466417,0.40309480497996,0.00329769756921084,0.984982787303386,0.979783567202852,0.00553303644827614,-8.06901770893302,0.659639301736849,-5.60950959487125,0.796835391527353,-26.7174352598238,0.0162360941558827,0.00365224115436918,0.951810159289011,1.43518273521945,0.475927656105939,3.02871201202893,0.608710259630512,TRUE
AFL,BAX,FALSE,pp,pp,-6.17864083880532,0.477648648443328,1.67643065732201,0.0135203268078393,0.988103303148707,0.982892727163437,0.00501036230506464,-7.98231116797641,0.664475959241858,-5.60950959487125,0.796835391527353,-20.9386516880352,0.0485357169681963,0.797898130993723,0.371722537694023,0.297041810367324,0.475927656105939,2.98918054263374,0.544143431211738,TRUE
AJG,BAX,FALSE,pp,pp,-10.1636062186501,0.52068402787976,1.18692531929015,0.0100199522941492,0.988912921515186,0.983699399243691,0.00481217009874294,-3.75022461521679,0.900444040375721,-5.60950959487125,0.796835391527353,-21.5119691190877,0.0441715726931574,1.35385581792062,0.244605166991526,0.434027354795577,0.475927656105939,3.11715638499302,0.544538679016199,TRUE
AMAT,BAX,FALSE,pp,pp,20.8710628625997,0.289675336596864,0.830538312495784,0.0053875801912014,0.984394421858264,0.979197342881348,0.00560609424379821,-3.5638998247222,0.908837048956558,-5.60950959487125,0.796835391527353,-29.8830002757185,0.00932825336274188,0.457514532491038,0.498787856247228,0.537600808767161,0.475927656105939,2.43850695608805,0.496543959684784,TRUE
AMT,BAX,FALSE,pp,pp,-2.16449609442677,0.459588356842574,0.466064365355882,0.00373075628891491,0.986278267843092,0.981074333352882,0.00533709487378957,-13.7327389327209,0.34370604617058,-5.60950959487125,0.796835391527353,-23.0257271980581,0.0326487089246442,3.50072243430014,0.0613420646960545,1.12768519376864,0.475927656105939,2.96863247301828,0.575607208557397,TRUE
A,BBY,FALSE,pp,pp,-10.9145315442286,0.70903517613806,1.05612083804105,0.0122018724209782,0.987072809847865,0.981865983935893,0.00519202769208324,-5.99914868606523,0.775100574132074,-6.66941533799521,0.737711812031224,-23.2717352791345,0.0307760731028588,1.91328623060638,0.16659867533113,0.578186173236103,0.854617714862968,4.90675215414159,0.924616153447831,TRUE
ADBE,BBY,FALSE,pp,pp,8.29156110215113,0.555779721533946,0.278869205372153,0.00331463853486431,0.988426282752369,0.983214531410416,0.00484259143197261,0.633750703044283,0.99,-6.66941533799521,0.737711812031224,-21.5004701025943,0.0442591042494653,2.15235724197727,0.14235118717625,1.64700182603909,0.854617714862968,5.02606604391878,0.884247723178523,TRUE
ADI,BBY,FALSE,pp,pp,-8.53540228842918,0.745241480955766,0.766909821730852,0.00978519519347768,0.987803615654499,0.98259413026348,0.00503648987796948,-12.2691813992255,0.425346098354596,-6.66941533799521,0.737711812031224,-20.8178654497762,0.0494551527670241,3.27122023421512,0.0705051628269938,0.863863188766858,0.854617714862968,5.33195264195696,0.974856177775062,TRUE
ADSK,BBY,FALSE,pp,pp,4.29412469967955,0.638667892347649,0.457243133736124,0.00567036336732699,0.984985467518352,0.979786237664233,0.00529232525377157,-8.06901770893302,0.659639301736849,-6.66941533799521,0.737711812031224,-26.7290873573075,0.0161980909467354,0.996386624155998,0.318186421537367,1.43518273521945,0.854617714862968,5.20784495325987,1.00100383183097,TRUE
AFL,BBY,FALSE,pp,pp,-20.0474879834872,0.811806778274665,1.90796275225105,0.0230280541829437,0.988248406406586,0.983037302375328,0.004980459438182,-7.98231116797641,0.664475959241858,-6.66941533799521,0.737711812031224,-21.0286385195215,0.0478507290466901,0.152131704861628,0.69650649189891,0.297041810367324,0.854617714862968,5.09122393834882,0.920697235136711,TRUE
AJG,BBY,FALSE,pp,pp,-26.3884141865769,0.766537384640628,1.39239979692897,0.0138496055184857,0.981877245299342,0.976689326592162,0.00587292343726506,-3.75022461521679,0.900444040375721,-6.66941533799521,0.737711812031224,-32.4413910637581,0.00795404542678813,9.28864218650309e-09,0.999923101799396,0.434027354795577,0.854617714862968,4.30854209723041,0.919238658340588,TRUE
ALGN,BBY,FALSE,pp,pp,17.0918417496456,0.518347427476894,0.195364966120568,0.00222764013616686,0.984223835251457,0.97902737705711,0.00523795549337933,-1.2157465044547,0.984006936017463,-6.66941533799521,0.737711812031224,-25.1585963699374,0.0213202329078948,1.91675662792509,0.16621464901865,2.46547916864556,0.854617714862968,4.85204746539977,0.923308977498891,TRUE
AMAT,BBY,FALSE,pp,pp,10.7810515363971,0.537065314428912,0.943506065603767,0.0104937981461119,0.985339574332947,0.980139055846958,0.00523639941109954,-3.5638998247222,0.908837048956558,-6.66941533799521,0.737711812031224,-25.0180199373908,0.021778721654209,1.40702446489144,0.235550977675435,0.537600808767161,0.854617714862968,4.7496647598616,0.903193958601025,TRUE
ANSS,BBY,FALSE,pp,pp,-16.2734306992887,0.729100304730088,0.530476378267467,0.00560147735433658,0.980047767077828,0.974866506033946,0.0058496287553721,-3.61855984188241,0.906374886021413,-6.66941533799521,0.737711812031224,-31.7056322854257,0.00834924914502335,0.0416375346425528,0.838312258568359,1.29143882848815,0.854617714862968,4.54082916803526,0.964931571227304,TRUE
BA,BBY,FALSE,pp,pp,6.38129732124252,0.531066592761301,0.20058057224236,0.00202395377120961,0.983518521102236,0.978324629620118,0.00548937053460944,1.10941513905403,0.99,-6.66941533799521,0.737711812031224,-25.3389378162836,0.0207320509335346,2.02716348640879,0.154508743543591,2.2654752096621,0.854617714862968,4.36354833538917,0.870033239343481,TRUE
BAC,BBY,FALSE,pp,pp,-4.89142944923175,0.63589435522885,2.34361767468401,0.0259246831592317,0.985255328281037,0.980055116375275,0.00522430521978357,-3.77841603437967,0.898977309703479,-6.66941533799521,0.737711812031224,-25.3166827802359,0.0208046355296285,0.0319058253168385,0.858234504661248,0.265150137935072,0.854617714862968,4.7274954000792,0.897036204285291,TRUE
ADM,BIIB,FALSE,pp,pp,-18.8485513840145,8.11170906565947,8.46200441740364,0.197279086840793,0.987168116344301,0.981960943601983,0.00528203469491243,-11.8785573114541,0.447135860752131,-10.7781502212733,0.508518683230904,-25.8180590274584,0.0191694014946167,0.141995103683176,0.706305610188212,0.519929314684551,6.5762425710111,36.3941986740913,6.97884952356175,TRUE
ADS,BIIB,FALSE,pp,pp,5.19480061801668,6.65127293668001,1.25512422509328,0.0246402025229463,0.982784620015802,0.977593399276779,0.00574998148503256,-9.13461114349088,0.600198451880763,-10.7781502212733,0.508518683230904,-28.504611600853,0.0104488664511338,2.78505298050965,0.095147546815833,3.84718528086347,6.5762425710111,32.6957245326331,6.82956782046632,TRUE
AKAM,BIIB,FALSE,pp,pp,65.6385129549952,7.01666244509674,4.0009239486066,0.104964567539968,0.987827803303644,0.98261822989123,0.00506219140970654,-10.4177232969438,0.528623989812535,-10.7781502212733,0.508518683230904,-24.8121599742436,0.0224501320372288,0.645339999863988,0.421783694962157,1.18880862473563,6.5762425710111,38.8524321564784,7.1355222782441,TRUE
AAPL,BK,FALSE,pp,pp,12.5665574149056,0.320745351013662,0.237756508590255,0.00189990929960562,0.978756327051702,0.973579765693642,0.00604798178918197,-9.10018066297438,0.602119050259546,-19.1471269814866,0.0846290042910223,-38.3980674726138,0.00475449044432572,0.116448683108274,0.732918561081858,1.52255902318702,0.487454966733898,2.24796242454676,0.493722245617338,TRUE
ADI,BK,FALSE,pp,pp,8.51872952791599,0.355869430740531,0.51195002712711,0.00451495772481265,0.985577864718154,0.980376479068439,0.00544029214120058,-12.2691813992255,0.425346098354596,-19.1471269814866,0.0846290042910223,-25.8637898453631,0.0190202508511609,1.13178336241388,0.287395263945859,0.863863188766858,0.487454966733898,2.46020036321657,0.485735880651402,TRUE
ALL,BK,FALSE,pp,pp,5.86021909012821,0.341718294984081,0.500981981022997,0.00410127143600082,0.987342267164837,0.982134460669401,0.00523817083156701,-7.07338911516069,0.715177378301109,-19.1471269814866,0.0846290042910223,-27.2917844637201,0.014362859491504,0.911615485163433,0.339686146034372,0.662336131082904,0.487454966733898,2.29853860404126,0.437264444896855,TRUE
AMT,BK,FALSE,pp,pp,4.87493832118512,0.442442658065803,0.343488272858972,0.00364592380253274,0.986951212358684,0.981744828952739,0.00513444831431532,-13.7327389327209,0.34370604617058,-19.1471269814866,0.0846290042910223,-26.8296391632725,0.0158701421531761,0.522503985958591,0.469775503027845,1.12768519376864,0.487454966733898,2.90112967885581,0.540878701266083,TRUE
ANTM,BK,FALSE,pp,pp,14.6074252056395,0.309014847089859,0.175462415096059,0.00143430304526502,0.983574162616815,0.978380068649385,0.00578014143324209,-6.38755969589837,0.753434261475482,-19.1471269814866,0.0846290042910223,-29.0846352500331,0.00975708525160494,0.542585429051966,0.46136321156955,1.87923846851221,0.487454966733898,2.29542999236358,0.481682289009003,TRUE
AON,BK,FALSE,pp,pp,6.45899717399664,0.321132138230044,0.322294085659412,0.00252121334902298,0.987806048181645,0.982596553938405,0.00514226504653264,-13.3371433697099,0.365773127012186,-19.1471269814866,0.0846290042910223,-25.6446394319106,0.0197350079160392,0.606981965104979,0.435926421788975,1.00843839336829,0.487454966733898,2.20419226431889,0.411734862856315,TRUE
APD,BK,FALSE,pp,pp,1.21914945913261,0.398376563864124,0.321264924607283,0.00285233134124397,0.987660644988606,0.982451679882848,0.00512824522383363,-19.9679552266491,0.0725609222816607,-19.1471269814866,0.0846290042910223,-24.1971868413347,0.0244558612737479,1.73046445988052,0.188351592607066,1.33623501902217,0.487454966733898,2.47519119570893,0.461162567890087,TRUE
APH,BK,FALSE,pp,pp,9.17557815813563,0.28717711988604,0.507198693780748,0.00345886288607,0.982188639423615,0.976999587520529,0.00593518979576039,-8.88468897167717,0.614139590976322,-19.1471269814866,0.0846290042910223,-29.0369579053957,0.00978269454697612,2.07938292428017,0.14930052249872,0.616029923887933,0.487454966733898,1.93897778092584,0.417747425040984,TRUE
ARE,BK,FALSE,pp,pp,8.0623142819929,0.398319268441267,0.357776046031631,0.00360164342130314,0.98629189946438,0.981087915367269,0.00518395901390403,-17.8601010954826,0.113473851918933,-19.1471269814866,0.0846290042910223,-25.3447684336268,0.0207130344285098,0.740600382363378,0.38946862210143,0.939582274521421,0.487454966733898,2.76950298084704,0.521580877178935,TRUE
AVGO,BK,FALSE,pp,pp,23.6877681052598,0.278002989509204,0.113028373602079,0.00102248135900273,0.986078611810644,0.980875403889694,0.00526610608788532,-19.644229760709,0.0773204386537009,-19.1471269814866,0.0846290042910223,-26.2003704911348,0.0179224961598662,0.0395539166864231,0.842355312196339,2.49745029652085,0.487454966733898,2.51745444455499,0.481619576135036,TRUE
ADI,BKNG,FALSE,pp,pp,126.875571421937,17.8384864017219,21.4327991629009,0.23432203891704,0.986744679375083,0.981539047564346,0.00502826901176805,-12.2691813992255,0.425346098354596,-16.8616393148586,0.16916996909118,-23.2025132083625,0.0313029977828072,0.297445252779926,0.585488468202386,0.863863188766858,21.7197809622158,127.682073762334,23.3215255905089,TRUE
ADSK,BKNG,FALSE,pp,pp,489.150189008929,15.0114740576182,12.7214043611119,0.138642057013876,0.986459522295815,0.981254928201624,0.00495289653179211,-8.06901770893302,0.659639301736849,-16.8616393148586,0.16916996909118,-22.894472899149,0.0336478285504107,0.00253047311242957,0.959880289164481,1.43518273521945,21.7197809622158,127.333345353077,22.912987765044,TRUE
AEE,BKNG,FALSE,pp,pp,9.10967016404933,21.3592237798947,33.394866496832,0.43050557254649,0.99153293685198,0.98630988006964,0.00467394493918144,-19.4133062624331,0.0807155505196797,-16.8616393148586,0.16916996909118,-21.351633667004,0.045392060694041,10.6586096554077,0.00109559717840668,0.427141377933245,21.7197809622158,146.708133481072,24.8786176406879,TRUE
AFL,BKNG,FALSE,pp,pp,-192.759498489028,19.4891006963611,53.2480512622999,0.54716843908793,0.986241178352866,0.981037378835203,0.00513648997543747,-7.98231116797641,0.664475959241858,-16.8616393148586,0.16916996909118,-26.0215082008787,0.0185058538801956,3.90134476238045,0.0482474740349568,0.297041810367324,21.7197809622158,120.972316343461,22.573861052638,TRUE
AMT,BKNG,FALSE,pp,pp,-23.5117650995282,20.9505039856639,14.3570446595166,0.181094489107723,0.990138883767905,0.984920900091078,0.00446233059355625,-13.7327389327209,0.34370604617058,-16.8616393148586,0.16916996909118,-23.344746054933,0.0302203084566799,19.9874169118052,7.79534607808774e-06,1.12768519376864,21.7197809622158,144.10026799317,23.3586510524244,TRUE
AON,BKNG,FALSE,pp,pp,26.0446911855729,16.205742620325,13.6469469627289,0.124169638712558,0.986120519573261,0.980917159145564,0.00545101526175569,-13.3371433697099,0.365773127012186,-16.8616393148586,0.16916996909118,-26.8490644914746,0.0158067866232855,6.4874637138004,0.0108637865577623,1.00843839336829,21.7197809622158,108.556365219767,21.4743487442035,TRUE
ABBV,BLK,FALSE,pp,pp,81.8032861420297,2.93460991792809,4.52592219266929,0.0324142154203126,0.974712256936013,0.969550412373628,0.00694772680839212,-9.26830093619542,0.592740978291186,-8.54690091375838,0.632982058077539,-43.0828952999669,0.00223809318045863,1.7176740567392,0.189992720428423,1.00276253909197,4.34355207919646,18.7992050506013,4.73269185119505,TRUE
ADBE,BLK,FALSE,pp,pp,153.162031555053,2.39039383711852,1.72682663205505,0.0128408133910457,0.982089218625572,0.976900528525206,0.00566444732874392,0.633750703044283,0.99,-8.54690091375838,0.632982058077539,-33.427528055419,0.00742435415123583,0.073311467131666,0.786574931077312,1.64700182603909,4.34355207919646,19.4708338427237,4.00592116745778,TRUE
ADSK,BLK,FALSE,pp,pp,133.559464604496,3.06420713576504,2.75240864636152,0.0294702632548163,0.989787370921798,0.984570666437118,0.00461261089865081,-8.06901770893302,0.659639301736849,-8.54690091375838,0.632982058077539,-21.2823477742777,0.0459194711924927,0.525046393341531,0.468696936672575,1.43518273521945,4.34355207919646,27.0664420991391,4.53339942837516,TRUE
